Player,Team,Season,Date,Status,Opp,Injury,Week
Devin Smith,NYJ,2016,2016-10-23,Injured Reserve,BAL,Knee,7
Lawrence Thomas,NYJ,2016,2016-10-23,Injured Reserve,BAL,Shoulder,7
Muhammad Wilkerson,NYJ,2016,2016-10-23,Questionable,BAL,ankle,7
Braedon Bowman,NYJ,2016,2016-10-30,Injured Reserve,CLE,Knee,8
Bruce Carter,NYJ,2016,2016-10-30,Out,CLE,quadricep,8
Jake Ceresna,NYJ,2016,2016-10-30,Injured Reserve,CLE,Undisclosed,8
Ryan Clady,NYJ,2016,2016-10-30,Questionable,CLE,shoulder,8
Eric Decker,NYJ,2016,2016-10-30,Injured Reserve,CLE,Shoulder,8
Erin Henderson,NYJ,2016,2016-10-30,Injured Reserve,CLE,Undisclosed,8
Darron Lee,NYJ,2016,2016-10-30,Out,CLE,ankle,8
Nick Mangold,NYJ,2016,2016-10-30,Doubtful,CLE,ankle,8
Dee Milliner,NYJ,2016,2016-10-30,Injured Reserve,CLE,Hamstring,8
Romar Morris,NYJ,2016,2016-10-30,Injured Reserve,CLE,Shoulder,8
Julien Obioha,NYJ,2016,2016-10-30,Injured Reserve,CLE,Undisclosed,8
Brent Qvale,NYJ,2016,2016-10-30,Doubtful,CLE,neck,8
Austin Seferian-Jenkins,NYJ,2016,2016-10-30,Doubtful,CLE,ankle,8
Buster Skrine,NYJ,2016,2016-10-30,Doubtful,CLE,knee,8
Devin Smith,NYJ,2016,2016-10-30,Injured Reserve,CLE,Knee,8
Geno Smith,NYJ,2016,2016-10-30,Injured Reserve,CLE,Knee,8
Lawrence Thomas,NYJ,2016,2016-10-30,Injured Reserve,CLE,Shoulder,8
Muhammad Wilkerson,NYJ,2016,2016-10-30,Questionable,CLE,ankle,8
Braedon Bowman,NYJ,2016,2016-11-06,Injured Reserve,MIA,Knee,9
Bruce Carter,NYJ,2016,2016-11-06,Out,MIA,quadriceps,9
Jake Ceresna,NYJ,2016,2016-11-06,Injured Reserve,MIA,Undisclosed,9
Ryan Clady,NYJ,2016,2016-11-06,Questionable,MIA,shoulder,9
Kellen Davis,NYJ,2016,2016-11-06,Out,MIA,elbow,9
Eric Decker,NYJ,2016,2016-11-06,Injured Reserve,MIA,Shoulder,9
Breno Giacomini,NYJ,2016,2016-11-06,Questionable,MIA,shoulder,9
Erin Henderson,NYJ,2016,2016-11-06,Injured Reserve,MIA,Undisclosed,9
Darron Lee,NYJ,2016,2016-11-06,Out,MIA,ankle,9
Nick Mangold,NYJ,2016,2016-11-06,Doubtful,MIA,ankle,9
Dee Milliner,NYJ,2016,2016-11-06,Injured Reserve,MIA,Hamstring,9
Romar Morris,NYJ,2016,2016-11-06,Injured Reserve,MIA,Shoulder,9
Julien Obioha,NYJ,2016,2016-11-06,Injured Reserve,MIA,Undisclosed,9
Brent Qvale,NYJ,2016,2016-11-06,Doubtful,MIA,neck,9
Brandon Shell,NYJ,2016,2016-11-06,Questionable,MIA,shoulder,9
Devin Smith,NYJ,2016,2016-11-06,Injured Reserve,MIA,Knee,9
Geno Smith,NYJ,2016,2016-11-06,Injured Reserve,MIA,Knee,9
Lawrence Thomas,NYJ,2016,2016-11-06,Injured Reserve,MIA,Shoulder,9
Muhammad Wilkerson,NYJ,2016,2016-11-06,Questionable,MIA,ankle,9
Braedon Bowman,NYJ,2016,2016-11-13,Injured Reserve,LAR,Knee,10
Bruce Carter,NYJ,2016,2016-11-13,Out,LAR,quadriceps,10
Jake Ceresna,NYJ,2016,2016-11-13,Injured Reserve,LAR,Undisclosed,10
Ryan Clady,NYJ,2016,2016-11-13,Injured Reserve,LAR,Shoulder,10
Eric Decker,NYJ,2016,2016-11-13,Injured Reserve,LAR,Shoulder,10
Ryan Fitzpatrick,NYJ,2016,2016-11-13,Questionable,LAR,knee,10
Erin Henderson,NYJ,2016,2016-11-13,Injured Reserve,LAR,Undisclosed,10
Nick Mangold,NYJ,2016,2016-11-13,Out,LAR,ankle,10
Josh Martin,NYJ,2016,2016-11-13,Out,LAR,concussion,10
Dee Milliner,NYJ,2016,2016-11-13,Injured Reserve,LAR,Hamstring,10
Romar Morris,NYJ,2016,2016-11-13,Injured Reserve,LAR,Shoulder,10
Julien Obioha,NYJ,2016,2016-11-13,Injured Reserve,LAR,Undisclosed,10
Brandon Shell,NYJ,2016,2016-11-13,Questionable,LAR,shoulder,10
Buster Skrine,NYJ,2016,2016-11-13,Questionable,LAR,knee,10
Devin Smith,NYJ,2016,2016-11-13,Injured Reserve,LAR,Knee,10
Geno Smith,NYJ,2016,2016-11-13,Injured Reserve,LAR,Knee,10
Lawrence Thomas,NYJ,2016,2016-11-13,Injured Reserve,LAR,Shoulder,10
Marcus Williams,NYJ,2016,2016-11-13,Out,LAR,ankle,10
Braedon Bowman,NYJ,2016,2016-11-27,Injured Reserve,NWE,Knee,12
Jake Ceresna,NYJ,2016,2016-11-27,Injured Reserve,NWE,Undisclosed,12
Ryan Clady,NYJ,2016,2016-11-27,Injured Reserve,NWE,Shoulder,12
Kellen Davis,NYJ,2016,2016-11-27,Injured Reserve,NWE,Elbow,12
Eric Decker,NYJ,2016,2016-11-27,Injured Reserve,NWE,Shoulder,12
Erin Henderson,NYJ,2016,2016-11-27,Injured Reserve,NWE,Undisclosed,12
Nick Mangold,NYJ,2016,2016-11-27,Questionable,NWE,ankle,12
Nick Marshall,NYJ,2016,2016-11-27,Out,NWE,ankle,12
Steve McLendon,NYJ,2016,2016-11-27,Questionable,NWE,hamstring,12
Dee Milliner,NYJ,2016,2016-11-27,Injured Reserve,NWE,Hamstring,12
Romar Morris,NYJ,2016,2016-11-27,Injured Reserve,NWE,Shoulder,12
Julien Obioha,NYJ,2016,2016-11-27,Injured Reserve,NWE,Undisclosed,12
Devin Smith,NYJ,2016,2016-11-27,Injured Reserve,NWE,Knee,12
Geno Smith,NYJ,2016,2016-11-27,Injured Reserve,NWE,Knee,12
Lawrence Thomas,NYJ,2016,2016-11-27,Injured Reserve,NWE,Shoulder,12
Marcus Williams,NYJ,2016,2016-11-27,Out,NWE,ankle,12
Braedon Bowman,NYJ,2016,2016-12-05,Injured Reserve,IND,Knee,13
Bruce Carter,NYJ,2016,2016-12-05,Questionable,IND,quadriceps,13
Jake Ceresna,NYJ,2016,2016-12-05,Injured Reserve,IND,Undisclosed,13
Ryan Clady,NYJ,2016,2016-12-05,Injured Reserve,IND,Shoulder,13
Kellen Davis,NYJ,2016,2016-12-05,Injured Reserve,IND,Elbow,13
Eric Decker,NYJ,2016,2016-12-05,Injured Reserve,IND,Shoulder,13
Breno Giacomini,NYJ,2016,2016-12-05,Questionable,IND,"back, shoulder",13
Erin Henderson,NYJ,2016,2016-12-05,Injured Reserve,IND,Undisclosed,13
Jalin Marshall,NYJ,2016,2016-12-05,Out,IND,concussion,13
Lorenzo Mauldin,NYJ,2016,2016-12-05,Doubtful,IND,ankle,13
Steve McLendon,NYJ,2016,2016-12-05,Out,IND,hamstring,13
Dee Milliner,NYJ,2016,2016-12-05,Injured Reserve,IND,Hamstring,13
Romar Morris,NYJ,2016,2016-12-05,Injured Reserve,IND,Shoulder,13
Julien Obioha,NYJ,2016,2016-12-05,Injured Reserve,IND,Undisclosed,13
Calvin Pryor,NYJ,2016,2016-12-05,Out,IND,concussion,13
Devin Smith,NYJ,2016,2016-12-05,Injured Reserve,IND,Knee,13
Geno Smith,NYJ,2016,2016-12-05,Injured Reserve,IND,Knee,13
Lawrence Thomas,NYJ,2016,2016-12-05,Injured Reserve,IND,Shoulder,13
Muhammad Wilkerson,NYJ,2016,2016-12-05,Questionable,IND,ankle,13
Marcus Williams,NYJ,2016,2016-12-05,Questionable,IND,ankle,13
Antonio Allen,NYJ,2016,2016-12-11,Out,SFO,concussion,14
Braedon Bowman,NYJ,2016,2016-12-11,Injured Reserve,SFO,Knee,14
Jake Ceresna,NYJ,2016,2016-12-11,Injured Reserve,SFO,Undisclosed,14
Ryan Clady,NYJ,2016,2016-12-11,Injured Reserve,SFO,Shoulder,14
Kellen Davis,NYJ,2016,2016-12-11,Injured Reserve,SFO,Elbow,14
Eric Decker,NYJ,2016,2016-12-11,Injured Reserve,SFO,Shoulder,14
Breno Giacomini,NYJ,2016,2016-12-11,Out,SFO,"shoulder, back, calf",14
Erin Henderson,NYJ,2016,2016-12-11,Injured Reserve,SFO,Undisclosed,14
Nick Mangold,NYJ,2016,2016-12-11,Injured Reserve,SFO,Ankle,14
Jalin Marshall,NYJ,2016,2016-12-11,Out,SFO,concussion,14
Lorenzo Mauldin,NYJ,2016,2016-12-11,Out,SFO,ankle,14
Steve McLendon,NYJ,2016,2016-12-11,Out,SFO,hamstring,14
Dee Milliner,NYJ,2016,2016-12-11,Injured Reserve,SFO,Hamstring,14
Romar Morris,NYJ,2016,2016-12-11,Injured Reserve,SFO,Shoulder,14
Julien Obioha,NYJ,2016,2016-12-11,Injured Reserve,SFO,Undisclosed,14
Khiry Robinson,NYJ,2016,2016-12-11,Out,SFO,leg,14
Geno Smith,NYJ,2016,2016-12-11,Injured Reserve,SFO,Knee,14
Julian Stanford,NYJ,2016,2016-12-11,Injured Reserve,SFO,Ankle,14
Lawrence Thomas,NYJ,2016,2016-12-11,Injured Reserve,SFO,Shoulder,14
Muhammad Wilkerson,NYJ,2016,2016-12-11,Questionable,SFO,ankle,14
Antonio Allen,NYJ,2016,2016-12-17,Injured Reserve,MIA,Concussion,15
Brandon Bostick,NYJ,2016,2016-12-17,Questionable,MIA,ankle,15
Braedon Bowman,NYJ,2016,2016-12-17,Injured Reserve,MIA,Knee,15
Mike Catapano,NYJ,2016,2016-12-17,Injured Reserve,MIA,Knee,15
Jake Ceresna,NYJ,2016,2016-12-17,Injured Reserve,MIA,Undisclosed,15
Ryan Clady,NYJ,2016,2016-12-17,Injured Reserve,MIA,Shoulder,15
Kellen Davis,NYJ,2016,2016-12-17,Injured Reserve,MIA,Elbow,15
Eric Decker,NYJ,2016,2016-12-17,Injured Reserve,MIA,Shoulder,15
Quincy Enunwa,NYJ,2016,2016-12-17,Questionable,MIA,ribs,15
Matt Forte,NYJ,2016,2016-12-17,Questionable,MIA,knee,15
Breno Giacomini,NYJ,2016,2016-12-17,Injured Reserve,MIA,Back,15
Marcus Gilchrist,NYJ,2016,2016-12-17,Injured Reserve,MIA,Knee,15
Erin Henderson,NYJ,2016,2016-12-17,Injured Reserve,MIA,Undisclosed,15
Nick Mangold,NYJ,2016,2016-12-17,Injured Reserve,MIA,Ankle,15
Lorenzo Mauldin,NYJ,2016,2016-12-17,Out,MIA,ankle,15
Steve McLendon,NYJ,2016,2016-12-17,Out,MIA,hamstring,15
Dee Milliner,NYJ,2016,2016-12-17,Injured Reserve,MIA,Hamstring,15
Romar Morris,NYJ,2016,2016-12-17,Injured Reserve,MIA,Shoulder,15
Julien Obioha,NYJ,2016,2016-12-17,Injured Reserve,MIA,Undisclosed,15
Brent Qvale,NYJ,2016,2016-12-17,Doubtful,MIA,hamstring,15
Khiry Robinson,NYJ,2016,2016-12-17,Doubtful,MIA,lower leg,15
Buster Skrine,NYJ,2016,2016-12-17,Out,MIA,concussion,15
Geno Smith,NYJ,2016,2016-12-17,Injured Reserve,MIA,Knee,15
Julian Stanford,NYJ,2016,2016-12-17,Injured Reserve,MIA,Ankle,15
Lawrence Thomas,NYJ,2016,2016-12-17,Injured Reserve,MIA,Shoulder,15
Muhammad Wilkerson,NYJ,2016,2016-12-17,Questionable,MIA,ankle,15
Antonio Allen,NYJ,2016,2016-12-24,Injured Reserve,NWE,Concussion,16
Braedon Bowman,NYJ,2016,2016-12-24,Injured Reserve,NWE,Knee,16
Mike Catapano,NYJ,2016,2016-12-24,Injured Reserve,NWE,Knee,16
Jake Ceresna,NYJ,2016,2016-12-24,Injured Reserve,NWE,Undisclosed,16
Ryan Clady,NYJ,2016,2016-12-24,Injured Reserve,NWE,Shoulder,16
Kellen Davis,NYJ,2016,2016-12-24,Injured Reserve,NWE,Elbow,16
Eric Decker,NYJ,2016,2016-12-24,Injured Reserve,NWE,Shoulder,16
Matt Forte,NYJ,2016,2016-12-24,Injured Reserve,NWE,Shoulder,16
Breno Giacomini,NYJ,2016,2016-12-24,Injured Reserve,NWE,Back,16
Marcus Gilchrist,NYJ,2016,2016-12-24,Injured Reserve,NWE,Knee,16
Erin Henderson,NYJ,2016,2016-12-24,Injured Reserve,NWE,Undisclosed,16
Nick Mangold,NYJ,2016,2016-12-24,Injured Reserve,NWE,Ankle,16
Lorenzo Mauldin,NYJ,2016,2016-12-24,Out,NWE,ankle,16
Steve McLendon,NYJ,2016,2016-12-24,Out,NWE,hamstring,16
Dee Milliner,NYJ,2016,2016-12-24,Injured Reserve,NWE,Hamstring,16
Romar Morris,NYJ,2016,2016-12-24,Injured Reserve,NWE,Shoulder,16
Julien Obioha,NYJ,2016,2016-12-24,Injured Reserve,NWE,Undisclosed,16
Khiry Robinson,NYJ,2016,2016-12-24,Questionable,NWE,lower leg,16
Geno Smith,NYJ,2016,2016-12-24,Injured Reserve,NWE,Knee,16
Julian Stanford,NYJ,2016,2016-12-24,Injured Reserve,NWE,Ankle,16
Lawrence Thomas,NYJ,2016,2016-12-24,Injured Reserve,NWE,Shoulder,16
Muhammad Wilkerson,NYJ,2016,2016-12-24,Questionable,NWE,ankle,16
Brian Winters,NYJ,2016,2016-12-24,Injured Reserve,NWE,Shoulder,16
Antonio Allen,NYJ,2016,2017-01-01,Injured Reserve,BUF,Concussion,17
Robby Anderson,NYJ,2016,2017-01-01,Questionable,BUF,hamstring,17
Braedon Bowman,NYJ,2016,2017-01-01,Injured Reserve,BUF,Knee,17
Juston Burris,NYJ,2016,2017-01-01,Questionable,BUF,knee,17
Mike Catapano,NYJ,2016,2017-01-01,Injured Reserve,BUF,Knee,17
Jake Ceresna,NYJ,2016,2017-01-01,Injured Reserve,BUF,Undisclosed,17
Ryan Clady,NYJ,2016,2017-01-01,Injured Reserve,BUF,Shoulder,17
Kellen Davis,NYJ,2016,2017-01-01,Injured Reserve,BUF,Elbow,17
Eric Decker,NYJ,2016,2017-01-01,Injured Reserve,BUF,Shoulder,17
Matt Forte,NYJ,2016,2017-01-01,Out,BUF,knee,17
Breno Giacomini,NYJ,2016,2017-01-01,Injured Reserve,BUF,Back,17
Marcus Gilchrist,NYJ,2016,2017-01-01,Injured Reserve,BUF,Knee,17
Erin Henderson,NYJ,2016,2017-01-01,Injured Reserve,BUF,Undisclosed,17
Nick Mangold,NYJ,2016,2017-01-01,Injured Reserve,BUF,Ankle,17
Nick Marshall,NYJ,2016,2017-01-01,Doubtful,BUF,hamstring,17
Lorenzo Mauldin,NYJ,2016,2017-01-01,Out,BUF,ankle,17
Steve McLendon,NYJ,2016,2017-01-01,Out,BUF,hamstirng,17
Dee Milliner,NYJ,2016,2017-01-01,Injured Reserve,BUF,Hamstring,17
Romar Morris,NYJ,2016,2017-01-01,Injured Reserve,BUF,Shoulder,17
Julien Obioha,NYJ,2016,2017-01-01,Injured Reserve,BUF,Undisclosed,17
Bryce Petty,NYJ,2016,2017-01-01,Injured Reserve,BUF,Shoulder,17
Sheldon Richardson,NYJ,2016,2017-01-01,Questionable,BUF,back,17
Khiry Robinson,NYJ,2016,2017-01-01,Injured Reserve,BUF,Leg,17
Austin Seferian-Jenkins,NYJ,2016,2017-01-01,Out,BUF,hamstring,17
Geno Smith,NYJ,2016,2017-01-01,Injured Reserve,BUF,Knee,17
Julian Stanford,NYJ,2016,2017-01-01,Injured Reserve,BUF,Ankle,17
Lawrence Thomas,NYJ,2016,2017-01-01,Injured Reserve,BUF,Shoulder,17
Brandon Wilds,NYJ,2016,2017-01-01,Questionable,BUF,hamstring,17
Muhammad Wilkerson,NYJ,2016,2017-01-01,Questionable,BUF,"ankle, knee",17
Brian Winters,NYJ,2016,2017-01-01,Injured Reserve,BUF,Shoulder,17
Neiron Ball,OAK,2016,2016-09-11,Injured Reserve,NOR,Undisclosed,1
James Cowser,OAK,2016,2016-09-11,Injured Reserve,NOR,Head,1
Mario Edwards,OAK,2016,2016-09-11,Injured Reserve,NOR,Hip,1
Gabe Holmes,OAK,2016,2016-09-11,Injured Reserve,NOR,Ankle,1
Austin Howard,OAK,2016,2016-09-11,Out,NOR,ankle,1
Neiron Ball,OAK,2016,2016-09-18,Injured Reserve,ATL,Undisclosed,2
James Cowser,OAK,2016,2016-09-18,Injured Reserve,ATL,Head,2
Mario Edwards,OAK,2016,2016-09-18,Injured Reserve,ATL,Hip,2
Gabe Holmes,OAK,2016,2016-09-18,Injured Reserve,ATL,Ankle,2
Rodney Hudson,OAK,2016,2016-09-18,Questionable,ATL,knee,2
Gabe Jackson,OAK,2016,2016-09-18,Questionable,ATL,knee,2
Taiwan Jones,OAK,2016,2016-09-18,Questionable,ATL,concussion,2
David Amerson,OAK,2016,2016-09-25,Questionable,TEN,concussion,3
Neiron Ball,OAK,2016,2016-09-25,Injured Reserve,TEN,Undisclosed,3
James Cowser,OAK,2016,2016-09-25,Injured Reserve,TEN,Head,3
Mario Edwards,OAK,2016,2016-09-25,Injured Reserve,TEN,Hip,3
Gabe Holmes,OAK,2016,2016-09-25,Injured Reserve,TEN,Ankle,3
Austin Howard,OAK,2016,2016-09-25,Out,TEN,ankle,3
Rodney Hudson,OAK,2016,2016-09-25,Questionable,TEN,knee,3
Gabe Jackson,OAK,2016,2016-09-25,Questionable,TEN,knee,3
Taiwan Jones,OAK,2016,2016-09-25,Questionable,TEN,knee,3
Darius Latham,OAK,2016,2016-09-25,Questionable,TEN,concussion,3
Jihad Ward,OAK,2016,2016-09-25,Questionable,TEN,Hip,3
Neiron Ball,OAK,2016,2016-10-02,Injured Reserve,BAL,Undisclosed,4
James Cowser,OAK,2016,2016-10-02,Injured Reserve,BAL,Head,4
Mario Edwards,OAK,2016,2016-10-02,Injured Reserve,BAL,Hip,4
Gabe Holmes,OAK,2016,2016-10-02,Injured Reserve,BAL,Ankle,4
Austin Howard,OAK,2016,2016-10-02,Out,BAL,ankle,4
Rodney Hudson,OAK,2016,2016-10-02,Questionable,BAL,knee,4
Taiwan Jones,OAK,2016,2016-10-02,Questionable,BAL,knee,4
Neiron Ball,OAK,2016,2016-10-09,Injured Reserve,SDG,Undisclosed,5
James Cowser,OAK,2016,2016-10-09,Injured Reserve,SDG,Head,5
Mario Edwards,OAK,2016,2016-10-09,Injured Reserve,SDG,Hip,5
Ben Heeney,OAK,2016,2016-10-09,Injured Reserve,SDG,Ankle,5
Gabe Holmes,OAK,2016,2016-10-09,Injured Reserve,SDG,Ankle,5
Austin Howard,OAK,2016,2016-10-09,Questionable,SDG,ankle,5
Taiwan Jones,OAK,2016,2016-10-09,Questionable,SDG,knee,5
Lee Smith,OAK,2016,2016-10-09,Injured Reserve,SDG,Leg,5
Clive Walford,OAK,2016,2016-10-09,Questionable,SDG,knee,5
Vadal Alexander,OAK,2016,2016-10-16,Out,KAN,ankle,6
Neiron Ball,OAK,2016,2016-10-16,Injured Reserve,KAN,Undisclosed,6
James Cowser,OAK,2016,2016-10-16,Injured Reserve,KAN,Head,6
Mario Edwards,OAK,2016,2016-10-16,Injured Reserve,KAN,Hip,6
Jon Feliciano,OAK,2016,2016-10-16,Questionable,KAN,calf,6
Ben Heeney,OAK,2016,2016-10-16,Injured Reserve,KAN,Ankle,6
Gabe Holmes,OAK,2016,2016-10-16,Injured Reserve,KAN,Ankle,6
Taiwan Jones,OAK,2016,2016-10-16,Questionable,KAN,knee,6
Lee Smith,OAK,2016,2016-10-16,Injured Reserve,KAN,Leg,6
Clive Walford,OAK,2016,2016-10-16,Questionable,KAN,knee,6
Vadal Alexander,OAK,2016,2016-10-23,Doubtful,JAX,ankle,7
Neiron Ball,OAK,2016,2016-10-23,Injured Reserve,JAX,Undisclosed,7
James Cowser,OAK,2016,2016-10-23,Injured Reserve,JAX,Head,7
Mario Edwards,OAK,2016,2016-10-23,Injured Reserve,JAX,Hip,7
Jon Feliciano,OAK,2016,2016-10-23,Questionable,JAX,calf,7
Ben Heeney,OAK,2016,2016-10-23,Injured Reserve,JAX,Ankle,7
Gabe Holmes,OAK,2016,2016-10-23,Injured Reserve,JAX,Ankle,7
Rodney Hudson,OAK,2016,2016-10-23,Questionable,JAX,knee,7
Gabe Jackson,OAK,2016,2016-10-23,Questionable,JAX,knee,7
Taiwan Jones,OAK,2016,2016-10-23,Questionable,JAX,knee,7
Lee Smith,OAK,2016,2016-10-23,Injured Reserve,JAX,Leg,7
Vadal Alexander,OAK,2016,2016-10-30,Questionable,TAM,ankle,8
Neiron Ball,OAK,2016,2016-10-30,Injured Reserve,TAM,Undisclosed,8
James Cowser,OAK,2016,2016-10-30,Injured Reserve,TAM,Head,8
Mario Edwards,OAK,2016,2016-10-30,Injured Reserve,TAM,Hip,8
Ben Heeney,OAK,2016,2016-10-30,Injured Reserve,TAM,Ankle,8
Gabe Holmes,OAK,2016,2016-10-30,Injured Reserve,TAM,Ankle,8
Taiwan Jones,OAK,2016,2016-10-30,Questionable,TAM,knee,8
Lee Smith,OAK,2016,2016-10-30,Injured Reserve,TAM,Leg,8
Vadal Alexander,OAK,2016,2016-11-06,Questionable,DEN,ankle,9
Neiron Ball,OAK,2016,2016-11-06,Injured Reserve,DEN,Undisclosed,9
Amari Cooper,OAK,2016,2016-11-06,Questionable,DEN,back,9
James Cowser,OAK,2016,2016-11-06,Injured Reserve,DEN,Head,9
Mario Edwards,OAK,2016,2016-11-06,Injured Reserve,DEN,Hip,9
Ben Heeney,OAK,2016,2016-11-06,Injured Reserve,DEN,Ankle,9
Gabe Holmes,OAK,2016,2016-11-06,Injured Reserve,DEN,Ankle,9
Rodney Hudson,OAK,2016,2016-11-06,Questionable,DEN,knee,9
Taiwan Jones,OAK,2016,2016-11-06,Questionable,DEN,knee,9
Jamize Olawale,OAK,2016,2016-11-06,Questionable,DEN,ankle,9
Kelechi Osemele,OAK,2016,2016-11-06,Questionable,DEN,knee,9
Lee Smith,OAK,2016,2016-11-06,Injured Reserve,DEN,Leg,9
Sean Smith,OAK,2016,2016-11-06,Questionable,DEN,shoulder,9
Neiron Ball,OAK,2016,2016-11-21,Injured Reserve,HOU,Undisclosed,11
Amari Cooper,OAK,2016,2016-11-21,Questionable,HOU,back,11
James Cowser,OAK,2016,2016-11-21,Injured Reserve,HOU,Head,11
Mario Edwards,OAK,2016,2016-11-21,Injured Reserve,HOU,Hip,11
Ben Heeney,OAK,2016,2016-11-21,Injured Reserve,HOU,Ankle,11
Gabe Holmes,OAK,2016,2016-11-21,Injured Reserve,HOU,Ankle,11
Rodney Hudson,OAK,2016,2016-11-21,Questionable,HOU,knee,11
Kelechi Osemele,OAK,2016,2016-11-21,Questionable,HOU,knee,11
Lee Smith,OAK,2016,2016-11-21,Injured Reserve,HOU,Leg,11
Sean Smith,OAK,2016,2016-11-21,Questionable,HOU,shoulder,11
David Amerson,OAK,2016,2016-11-27,Questionable,CAR,knee,12
Neiron Ball,OAK,2016,2016-11-27,Injured Reserve,CAR,Undisclosed,12
Shilique Calhoun,OAK,2016,2016-11-27,Injured Reserve,CAR,Knee,12
Michael Crabtree,OAK,2016,2016-11-27,Questionable,CAR,ankle,12
Mario Edwards,OAK,2016,2016-11-27,Injured Reserve,CAR,Hip,12
Ben Heeney,OAK,2016,2016-11-27,Injured Reserve,CAR,Ankle,12
Gabe Holmes,OAK,2016,2016-11-27,Injured Reserve,CAR,Ankle,12
Rodney Hudson,OAK,2016,2016-11-27,Questionable,CAR,knee,12
Keith McGill,OAK,2016,2016-11-27,Questionable,CAR,abdomen,12
Kelechi Osemele,OAK,2016,2016-11-27,Questionable,CAR,knee,12
Perry Riley,OAK,2016,2016-11-27,Questionable,CAR,hamstring,12
Lee Smith,OAK,2016,2016-11-27,Injured Reserve,CAR,Leg,12
David Amerson,OAK,2016,2016-12-04,Questionable,BUF,knee,13
Neiron Ball,OAK,2016,2016-12-04,Injured Reserve,BUF,Undisclosed,13
Shilique Calhoun,OAK,2016,2016-12-04,Injured Reserve,BUF,Knee,13
Michael Crabtree,OAK,2016,2016-12-04,Questionable,BUF,ankle,13
Mario Edwards,OAK,2016,2016-12-04,Injured Reserve,BUF,Hip,13
D.J. Hayden,OAK,2016,2016-12-04,Injured Reserve,BUF,Hamstring,13
Ben Heeney,OAK,2016,2016-12-04,Injured Reserve,BUF,Ankle,13
Gabe Holmes,OAK,2016,2016-12-04,Injured Reserve,BUF,Ankle,13
Rodney Hudson,OAK,2016,2016-12-04,Questionable,BUF,knee,13
Darius Latham,OAK,2016,2016-12-04,Out,BUF,ankle,13
Kelechi Osemele,OAK,2016,2016-12-04,Questionable,BUF,knee,13
Perry Riley,OAK,2016,2016-12-04,Questionable,BUF,hamstring,13
Lee Smith,OAK,2016,2016-12-04,Injured Reserve,BUF,Leg,13
Neiron Ball,OAK,2016,2016-12-08,Injured Reserve,KAN,Undisclosed,14
Shilique Calhoun,OAK,2016,2016-12-08,Injured Reserve,KAN,Knee,14
Mario Edwards,OAK,2016,2016-12-08,Injured Reserve,KAN,Hip,14
D.J. Hayden,OAK,2016,2016-12-08,Injured Reserve,KAN,Hamstring,14
Ben Heeney,OAK,2016,2016-12-08,Injured Reserve,KAN,Ankle,14
Gabe Holmes,OAK,2016,2016-12-08,Injured Reserve,KAN,Ankle,14
Cory James,OAK,2016,2016-12-08,Questionable,KAN,shoulder,14
Karl Joseph,OAK,2016,2016-12-08,Out,KAN,toe,14
Darius Latham,OAK,2016,2016-12-08,Questionable,KAN,ankle,14
Kelechi Osemele,OAK,2016,2016-12-08,Questionable,KAN,knee,14
Lee Smith,OAK,2016,2016-12-08,Injured Reserve,KAN,Leg,14
Neiron Ball,OAK,2016,2016-12-18,Injured Reserve,SDG,Undisclosed,15
Shilique Calhoun,OAK,2016,2016-12-18,Injured Reserve,SDG,Knee,15
Amari Cooper,OAK,2016,2016-12-18,Questionable,SDG,shoulder,15
Michael Crabtree,OAK,2016,2016-12-18,Questionable,SDG,finger,15
Mario Edwards,OAK,2016,2016-12-18,Injured Reserve,SDG,Hip,15
D.J. Hayden,OAK,2016,2016-12-18,Injured Reserve,SDG,Hamstring,15
Ben Heeney,OAK,2016,2016-12-18,Injured Reserve,SDG,Ankle,15
Gabe Holmes,OAK,2016,2016-12-18,Injured Reserve,SDG,Ankle,15
Karl Joseph,OAK,2016,2016-12-18,Out,SDG,toe,15
Darius Latham,OAK,2016,2016-12-18,Questionable,SDG,ankle,15
Kelechi Osemele,OAK,2016,2016-12-18,Questionable,SDG,knee,15
Perry Riley,OAK,2016,2016-12-18,Questionable,SDG,hamstring,15
Lee Smith,OAK,2016,2016-12-18,Injured Reserve,SDG,Leg,15
Neiron Ball,OAK,2016,2016-12-24,Injured Reserve,IND,Undisclosed,16
Shilique Calhoun,OAK,2016,2016-12-24,Injured Reserve,IND,Knee,16
Amari Cooper,OAK,2016,2016-12-24,Questionable,IND,shoulder,16
Michael Crabtree,OAK,2016,2016-12-24,Questionable,IND,finger,16
D.J. Hayden,OAK,2016,2016-12-24,Injured Reserve,IND,Hamstring,16
Ben Heeney,OAK,2016,2016-12-24,Injured Reserve,IND,Ankle,16
Gabe Holmes,OAK,2016,2016-12-24,Injured Reserve,IND,Ankle,16
Karl Joseph,OAK,2016,2016-12-24,Out,IND,toe,16
Kelechi Osemele,OAK,2016,2016-12-24,Questionable,IND,ankle,16
Perry Riley,OAK,2016,2016-12-24,Questionable,IND,hamstring,16
Lee Smith,OAK,2016,2016-12-24,Injured Reserve,IND,Leg,16
Dan Williams,OAK,2016,2016-12-24,Questionable,IND,foot,16
Neiron Ball,OAK,2016,2017-01-01,Injured Reserve,DEN,Undisclosed,17
Shilique Calhoun,OAK,2016,2017-01-01,Injured Reserve,DEN,Knee,17
